gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_3247	0.90226	0.02624	0.62609	0.40844	0.23467	1.00000	0.68809	0.42371	
gene_3248	0.75472	0.06793	0.90000	0.75188	0.20098	0.13629	1.00000	0.26526	
gene_3249	1.00000	1.00000	1.00000	1.00000	0.76777	0.03618	1.00000	0.48004	
gene_3250	0.94777	1.00000	0.67290	0.75188	0.87022	0.03923	0.82353	0.24153	
gene_3251	0.90226	0.01745	0.72727	0.47207	1.00000	0.10176	0.70000	0.69610	
gene_3252	0.33233	1.00000	0.72727	0.67720	1.00000	0.04001	0.53139	0.20052	
gene_3253	1.00000	0.26856	0.43941	0.81967	1.00000	0.00849	0.42424	0.21284	
gene_3254	0.75472	0.02527	0.44720	0.75188	1.00000	0.03884	0.12535	0.31798	
gene_3255	0.82192	0.01562	0.67290	0.42105	1.00000	0.13146	0.90323	0.45357	
gene_3256	1.00000	0.00656	0.67290	1.00000	0.43725	0.04577	0.52450	0.28765	
gene_3257	0.55023	1.00000	1.00000	0.63025	0.67180	0.67665	0.90323	0.25807	
gene_3258	1.00000	0.79947	0.22982	1.00000	0.57438	0.96078	0.70000	0.39427	
gene_3259	1.00000	0.59791	0.90000	1.00000	0.95264	0.13273	1.00000	0.83945	
gene_3260	1.00000	0.11901	1.00000	1.00000	1.00000	0.03350	0.47150	0.29808	
gene_3261	0.82192	0.23658	0.75000	0.73171	1.00000	1.00000	0.82353	0.37152	
gene_3262	0.82192	0.01488	1.00000	0.81967	1.00000	0.12343	0.82353	0.61350	
gene_3263	1.00000	0.07786	0.90000	1.00000	0.55666	0.52823	0.49659	0.76046	
gene_3264	0.82192	1.00000	0.90000	0.64516	0.23804	0.10952	0.46538	0.08229	
gene_3265	1.00000	0.21684	0.67290	1.00000	0.24907	1.00000	1.00000	0.50552	
gene_3266	1.00000	1.00000	1.00000	0.90090	0.18560	0.00710	1.00000	0.21231	
gene_3267	0.93578	0.03459	1.00000	1.00000	0.39872	1.00000	0.34275	1.00000	
gene_3268	1.00000	1.00000	0.81818	0.73171	0.53821	0.57845	0.32793	0.95159	
gene_3269	0.36194	1.00000	0.81818	0.63025	0.08764	0.11313	0.83200	0.29225	
gene_3270	0.69767	1.00000	0.46196	1.00000	1.00000	0.09755	0.64085	0.60732	
gene_3271	1.00000	1.00000	0.81818	1.00000	0.10706	0.27862	0.75676	0.36924	
gene_3272	0.82192	0.00793	0.90000	0.75188	0.24409	1.00000	0.38889	0.22702	
gene_3273	0.41522	0.02217	0.90000	0.67720	0.21538	1.00000	0.42424	0.57091	
gene_3274	1.00000	1.00000	0.90000	0.93413	0.33462	0.04213	0.94919	0.32897	
gene_3275	0.90226	1.00000	0.81818	0.81967	0.37546	0.27167	0.42424	0.14413	
gene_3276	0.69767	0.00920	0.57143	0.63025	0.36305	1.00000	0.33061	0.57091	
gene_3277	0.63645	0.02507	0.90000	1.00000	0.23042	1.00000	1.00000	0.75684	
gene_3278	0.93578	0.37601	1.00000	0.93413	0.21538	0.15182	1.00000	1.00000	
gene_3279	1.00000	0.00475	1.00000	1.00000	0.30789	1.00000	0.83092	0.56556	
gene_3280	0.48691	0.01546	1.00000	0.90090	0.48403	1.00000	0.88136	0.66241	
gene_3281	0.90226	1.00000	0.62609	0.81967	1.00000	1.00000	0.68809	0.44021	
gene_3282	0.93578	1.00000	0.62609	0.81967	0.16540	0.05176	0.90323	0.13155	
gene_3283	1.00000	0.06646	0.62609	0.94567	0.95264	0.06734	1.00000	1.00000	
gene_3284	1.00000	0.71700	0.62609	0.93413	0.17168	0.10033	1.00000	1.00000	
gene_3285	1.00000	1.00000	1.00000	0.44877	0.26059	0.09857	0.94919	0.24086	
gene_3286	0.95362	0.68823	1.00000	1.00000	0.40661	1.00000	0.33091	0.38660	
gene_3287	1.00000	0.34388	0.62609	1.00000	0.57523	1.00000	0.52450	0.88493	
gene_3288	0.75472	0.01105	1.00000	0.90090	0.19666	1.00000	1.00000	1.00000	
gene_3289	0.55023	0.39865	0.90000	0.93413	0.14155	1.00000	0.75676	0.25199	
gene_3290	0.82192	0.22329	0.67290	1.00000	0.55666	1.00000	1.00000	1.00000	
gene_3291	0.36454	0.01786	0.93300	0.90090	0.33609	1.00000	0.64085	0.32188	
gene_3292	0.55023	1.00000	0.90000	0.75188	0.37730	0.05879	0.38889	0.25996	
gene_3293	0.63645	0.04035	1.00000	1.00000	0.80006	0.09251	1.00000	0.22362	
gene_3294	0.60606	1.00000	0.81818	0.69444	0.24988	0.01854	0.59967	0.53386	
gene_3295	1.00000	0.01083	0.90000	1.00000	0.11734	0.37523	1.00000	0.27699	
gene_3296	0.55932	1.00000	0.67290	1.00000	0.17639	0.11102	0.59967	0.75684	
gene_3297	0.73826	0.00434	0.72727	0.67720	0.13753	1.00000	0.59967	0.22362	
gene_3298	0.90226	1.00000	0.90000	0.81967	0.17321	0.17903	0.75676	0.16281	
gene_3299	0.75472	1.00000	0.90000	0.40844	0.45809	0.11885	0.68809	0.36924	
gene_3300	1.00000	1.00000	1.00000	0.54250	0.38285	0.17890	0.29690	0.24781	
gene_3301	1.00000	0.16217	0.81818	0.75188	0.34826	0.06260	0.30640	0.70423	
gene_3302	0.90226	0.02049	0.62609	1.00000	0.23159	1.00000	1.00000	0.93895	
gene_3303	1.00000	0.91705	0.72727	0.69274	0.30299	0.37248	1.00000	1.00000	
gene_3304	0.64865	0.01806	0.62609	1.00000	0.16682	1.00000	0.75676	0.26526	
gene_3305	0.63645	0.09402	1.00000	0.90090	0.87819	1.00000	0.33091	0.95159	
gene_3306	0.90226	0.01201	1.00000	0.75188	1.00000	0.13857	0.75676	0.38660	
gene_3307	1.00000	1.00000	0.43941	0.51195	0.37803	0.14282	0.56347	0.43295	
gene_3308	0.94777	0.28686	0.62609	0.54250	0.03801	1.00000	1.00000	0.56556	
gene_3309	0.35191	1.00000	0.62609	0.63025	0.24640	0.08203	0.90323	0.57091	
gene_3310	0.60606	0.01071	0.69231	0.69444	0.03331	1.00000	0.68809	0.25807	
gene_3311	1.00000	0.09122	0.90000	1.00000	0.24279	1.00000	0.59967	1.00000	
gene_3312	1.00000	0.09905	0.09421	1.00000	0.22032	0.96519	0.64085	1.00000	
gene_3313	0.93578	1.00000	0.67290	0.93413	1.00000	0.38306	0.82353	0.49040	
gene_3314	1.00000	1.00000	0.90000	1.00000	1.00000	0.54504	0.52450	0.52850	
gene_3315	0.55023	1.00000	0.90000	0.75188	0.16112	0.06943	0.64085	0.27699	
gene_3316	1.00000	1.00000	0.54962	1.00000	0.21538	0.04743	0.56347	0.40296	
gene_3317	1.00000	1.00000	0.90000	0.81967	0.14898	0.70559	1.00000	0.44021	
gene_3318	0.82192	1.00000	0.81818	0.90090	0.03601	0.08230	0.40991	0.45357	
gene_3319	0.68358	0.03651	0.90000	0.67720	0.15405	0.24791	1.00000	0.28765	
gene_3320	0.59540	0.03499	0.62609	0.90090	0.13680	0.82085	1.00000	1.00000	
gene_3321	0.13143	0.73433	0.20673	1.00000	0.95264	0.62547	0.52450	1.00000	
gene_3322	1.00000	0.04774	0.69231	0.93413	0.48403	1.00000	0.49659	0.27286	
gene_3323	1.00000	1.00000	0.53731	0.93413	0.80006	0.13034	0.44938	0.20818	
gene_3324	0.94777	0.68294	0.90000	0.82540	0.53752	1.00000	1.00000	0.31297	
gene_3325	1.00000	0.43426	1.00000	1.00000	1.00000	0.70846	0.88136	0.38414	
gene_3326	0.63645	0.01515	0.81818	0.90090	0.22032	1.00000	1.00000	0.40296	
gene_3327	0.68358	0.03543	0.75000	0.63025	0.15071	1.00000	0.75676	0.48004	
gene_3328	0.48691	0.04304	1.00000	0.63025	0.50968	1.00000	0.93694	0.76046	
gene_3329	0.82192	0.40791	0.67290	0.90090	0.26336	1.00000	0.75676	0.69610	
gene_3330	0.68358	1.00000	0.90000	1.00000	0.33898	0.04316	0.75676	0.24057	
gene_3331	0.55023	1.00000	0.39375	0.75188	0.50740	0.03249	0.32793	0.48898	
gene_3332	0.82192	0.00529	1.00000	0.40241	1.00000	0.04328	0.27823	0.23464	
gene_3333	0.93578	0.02521	0.57143	1.00000	0.39071	1.00000	1.00000	0.43295	
gene_3334	0.63645	1.00000	0.67290	0.67720	0.39872	0.11928	0.68809	0.26643	
gene_3335	0.82192	1.00000	0.75000	0.90090	0.46083	0.06071	0.64085	0.39427	
gene_3336	0.93578	1.00000	0.72727	1.00000	0.38285	0.96078	0.78691	0.45701	
gene_3337	0.68358	1.00000	0.67290	0.67720	0.22057	0.07765	0.90323	0.29808	
gene_3338	0.69767	1.00000	0.46196	1.00000	0.25044	0.11102	0.47150	0.32897	
gene_3339	0.51928	0.06071	0.81328	0.42766	0.48709	0.08040	1.00000	0.56556	
gene_3340	1.00000	0.75368	1.00000	0.90090	0.84322	0.16241	1.00000	1.00000	
gene_3341	1.00000	0.45674	0.67290	1.00000	0.23159	0.13512	0.64085	0.32897	
gene_3342	0.82192	0.01361	0.90000	1.00000	0.10346	1.00000	1.00000	0.54617	
gene_3343	0.43478	0.00224	1.00000	1.00000	0.66675	0.03486	1.00000	0.36924	
gene_3344	0.93578	0.00900	1.00000	1.00000	1.00000	0.68496	0.27914	0.11947	
gene_3345	1.00000	1.00000	1.00000	1.00000	0.95947	0.78223	0.59967	0.83945	
gene_3346	0.90226	1.00000	0.90000	0.90090	0.03693	0.84144	0.70000	0.60732	
gene_3347	0.82589	0.52537	1.00000	1.00000	1.00000	0.96078	0.78691	0.93895	
gene_3348	1.00000	1.00000	1.00000	0.73171	0.22548	0.10555	1.00000	0.44021	
gene_3349	0.69767	1.00000	0.90000	1.00000	0.03724	0.08307	0.90323	0.82645	
gene_3350	0.63645	0.00423	0.62609	1.00000	0.19083	1.00000	1.00000	0.75684	
gene_3351	1.00000	0.03850	1.00000	0.93413	0.22548	1.00000	1.00000	1.00000	
gene_3352	0.55023	0.03447	1.00000	0.67720	0.17168	1.00000	0.70000	0.31798	
gene_3353	0.75472	0.03178	0.67290	0.25189	0.11933	1.00000	0.52450	0.46510	
gene_3354	0.46251	0.01709	0.62609	0.58939	0.06773	1.00000	0.52450	0.37860	
gene_3355	0.75472	0.00922	0.67290	0.63025	0.14079	1.00000	0.68809	0.32897	
gene_3356	0.52737	1.00000	1.00000	1.00000	0.90957	0.39440	0.27823	0.69610	
gene_3357	1.00000	0.04970	1.00000	0.81967	0.25288	0.31936	1.00000	1.00000	
gene_3358	1.00000	0.48972	1.00000	0.47207	0.20129	0.30998	1.00000	1.00000	
gene_3359	1.00000	0.06492	1.00000	1.00000	0.05949	1.00000	0.93694	0.21231	
gene_3360	1.00000	1.00000	0.67290	0.75188	0.25655	0.04493	0.94919	0.26916	
gene_3361	0.73826	0.03537	0.75000	1.00000	0.22032	1.00000	0.78691	0.34267	
gene_3362	1.00000	0.24647	0.75000	1.00000	0.19243	0.92451	1.00000	1.00000	
gene_3363	1.00000	0.24688	1.00000	0.73171	0.21238	0.10377	1.00000	1.00000	
gene_3364	1.00000	0.67635	1.00000	1.00000	0.07951	1.00000	0.82353	0.64869	
gene_3365	1.00000	0.96622	0.90000	1.00000	0.17081	1.00000	1.00000	0.40296	
gene_3366	1.00000	1.00000	0.90000	1.00000	0.29338	1.00000	0.82353	0.57091	
gene_3367	1.00000	0.89330	0.67290	1.00000	0.14166	0.27790	1.00000	0.45701	
gene_3368	0.39735	0.24913	0.90000	1.00000	0.19102	1.00000	0.22232	0.34074	
gene_3369	1.00000	0.44184	0.81818	1.00000	0.27197	0.54753	1.00000	0.30150	
gene_3370	0.73826	0.03271	1.00000	0.93413	0.20779	1.00000	1.00000	1.00000	
gene_3371	0.78160	1.00000	0.62609	0.81967	0.07720	0.06430	0.55573	0.26725	
gene_3372	0.68358	0.00639	0.72727	0.75188	0.20129	1.00000	0.26088	0.60732	
gene_3373	1.00000	0.01596	1.00000	0.67720	0.13878	1.00000	1.00000	0.93895	
gene_3374	0.82192	1.00000	0.90000	0.90090	0.15531	0.08418	1.00000	1.00000	
gene_3375	1.00000	1.00000	0.41176	0.90090	0.87819	0.30199	0.44938	0.31297	
gene_3376	0.39735	1.00000	0.90000	0.81967	0.23396	0.06129	0.52450	0.37152	
gene_3377	0.63645	1.00000	0.90000	0.90090	0.28828	0.06940	0.64085	0.60732	
gene_3378	0.78463	1.00000	1.00000	0.67720	0.76777	0.15276	0.56347	0.20304	
gene_3379	0.93578	0.26738	0.93300	1.00000	1.00000	0.33535	0.78691	0.21359	
gene_3380	0.55932	0.00831	1.00000	0.73171	0.10588	0.11630	0.93694	1.00000	
gene_3381	0.68358	0.00829	0.62609	0.81967	0.14504	0.03481	0.90323	1.00000	
gene_3382	0.90226	0.02027	0.75000	1.00000	0.27101	0.07529	0.88136	1.00000	
gene_3383	0.39735	1.00000	0.72727	0.51195	0.36135	0.06913	0.47150	0.26725	
gene_3384	0.44044	0.07965	1.00000	0.81967	0.80006	1.00000	0.64085	0.34869	
gene_3385	0.58511	0.01951	0.90000	1.00000	0.41824	1.00000	1.00000	0.93895	
gene_3386	1.00000	0.03126	0.44720	0.90090	0.16112	0.95380	0.93694	1.00000	
gene_3387	0.63645	0.01990	0.41895	1.00000	0.26721	1.00000	1.00000	0.83679	
gene_3388	0.68358	0.05750	0.81818	0.44877	0.51308	0.08821	1.00000	1.00000	
gene_3389	0.94777	0.23624	0.62609	0.40241	0.66675	0.41286	1.00000	1.00000	
gene_3390	1.00000	0.06141	0.67290	0.81967	0.13032	0.46633	1.00000	1.00000	
gene_3391	0.82192	0.03788	0.90000	0.81967	0.15716	1.00000	0.82353	0.64869	
gene_3392	1.00000	0.02592	0.81818	0.90090	0.20129	0.04261	0.82353	0.33499	
gene_3393	1.00000	0.02338	0.72727	0.90090	0.27197	0.12303	0.75676	0.70423	
gene_3394	0.59540	0.05385	0.90000	1.00000	0.27101	1.00000	0.70000	0.32897	
gene_3395	0.59540	1.00000	0.57143	0.64516	0.18711	0.01739	0.68809	0.13507	
gene_3396	1.00000	0.07677	0.69231	0.63025	0.36135	0.52388	1.00000	0.95825	
gene_3397	1.00000	0.03340	0.90000	1.00000	0.22095	0.35288	1.00000	0.25807	
gene_3398	1.00000	0.18324	1.00000	0.75188	0.24907	0.35392	1.00000	1.00000	
gene_3399	0.48691	1.00000	0.90000	0.47619	0.50968	0.11052	0.82353	0.82645	
gene_3400	1.00000	1.00000	0.75000	0.81967	1.00000	0.09156	0.75676	0.64869	
gene_3401	1.00000	1.00000	0.62609	1.00000	0.18136	0.70559	0.55573	0.64869	
gene_3402	0.59540	1.00000	0.81818	0.93413	0.76220	0.04493	0.65116	0.60732	
gene_3403	1.00000	1.00000	1.00000	0.63025	0.25655	0.62151	1.00000	0.36924	
gene_3404	1.00000	0.06672	0.81818	1.00000	0.23731	0.07381	1.00000	0.25022	
gene_3405	1.00000	0.11581	1.00000	0.81967	0.48403	0.40814	1.00000	1.00000	
gene_3406	0.93578	1.00000	1.00000	0.90090	1.00000	0.28033	0.53139	0.50552	
gene_3407	1.00000	1.00000	1.00000	0.93413	0.38285	0.11784	0.47150	0.40296	
gene_3408	0.69767	1.00000	0.67290	0.41152	0.40943	0.11555	0.59967	0.56556	
gene_3409	1.00000	0.04878	0.81818	1.00000	0.36643	0.47338	0.82353	1.00000	
gene_3410	0.68358	1.00000	0.90000	0.90090	0.03417	0.07516	0.59967	0.35546	
gene_3411	0.55023	1.00000	0.93300	0.81967	1.00000	0.46902	0.68809	0.76046	
gene_3412	1.00000	0.00410	0.62609	1.00000	0.37730	0.16270	1.00000	1.00000	
gene_3413	0.90226	0.75804	1.00000	0.87640	0.57523	0.65403	1.00000	1.00000	
gene_3414	1.00000	0.03525	0.90000	1.00000	0.16495	1.00000	0.24557	0.95825	
gene_3415	0.82192	0.01702	0.90000	0.42766	1.00000	0.02962	0.36992	0.24550	
gene_3416	0.64865	1.00000	0.90000	1.00000	0.23438	0.14714	0.30556	0.22304	
gene_3417	0.68358	0.08478	0.62609	0.90090	0.64194	0.11366	0.82353	1.00000	
gene_3418	0.55023	0.44925	1.00000	1.00000	0.88656	0.69864	0.83200	1.00000	
gene_3419	0.63645	0.08471	0.90000	0.47207	0.01621	1.00000	0.82353	0.43295	
gene_3420	0.55023	0.01301	0.90000	0.93413	0.18010	1.00000	0.49659	1.00000	
gene_3421	1.00000	1.00000	0.90000	0.93413	0.28828	0.49838	1.00000	1.00000	
gene_3422	0.73826	0.07502	0.90000	1.00000	0.17040	0.14282	1.00000	1.00000	
gene_3423	1.00000	1.00000	0.90000	1.00000	0.60606	0.30773	0.93694	0.57091	
gene_3424	0.82192	0.03673	0.90000	1.00000	1.00000	0.21858	0.70000	0.69610	
gene_3425	1.00000	0.16605	1.00000	0.63025	0.41824	0.41743	1.00000	1.00000	
gene_3426	0.64865	0.00463	0.81818	0.73171	1.00000	0.06387	0.30640	0.42076	
gene_3427	1.00000	0.01340	0.62609	1.00000	0.21502	0.19036	0.56347	0.48004	
gene_3428	0.55932	0.28431	1.00000	0.90090	1.00000	0.68228	1.00000	0.21359	
gene_3429	1.00000	1.00000	1.00000	0.81848	0.64194	0.04070	0.59967	0.38414	
gene_3430	0.90226	0.09878	0.81818	0.81967	1.00000	0.22024	0.64085	0.20532	
gene_3431	1.00000	0.82366	0.90000	1.00000	0.24279	1.00000	0.53139	0.53386	
gene_3432	1.00000	0.06022	0.81818	0.75188	0.38285	0.60743	1.00000	1.00000	
gene_3433	1.00000	0.00205	1.00000	0.47207	0.25321	1.00000	0.28678	0.19084	
gene_3434	1.00000	0.01666	0.90000	1.00000	0.19666	1.00000	1.00000	0.28222	
gene_3435	0.73826	1.00000	0.67290	0.81967	0.22310	0.09345	0.49659	0.60732	
gene_3436	1.00000	1.00000	0.58537	1.00000	0.36643	0.09629	0.59967	0.17084	
gene_3437	0.55023	1.00000	0.48696	0.48465	0.20129	0.14791	0.59967	0.23556	
gene_3438	1.00000	0.96938	0.81818	1.00000	0.88656	0.29914	0.49727	0.64869	
gene_3439	0.78160	1.00000	0.75000	0.90090	0.26878	0.10631	0.75676	0.64869	
gene_3440	1.00000	1.00000	0.90000	1.00000	0.04314	0.48040	0.75676	0.65574	
gene_3441	1.00000	0.08611	1.00000	0.67720	0.22032	0.08765	0.75676	0.14527	
gene_3442	0.63645	1.00000	1.00000	1.00000	0.34826	0.08187	0.59091	0.38414	
gene_3443	0.75472	0.66853	1.00000	0.73171	1.00000	0.81303	0.93694	0.64869	
gene_3444	1.00000	0.44803	1.00000	1.00000	0.32337	0.14398	1.00000	0.64869	
gene_3445	0.69767	0.01775	0.90000	0.75188	1.00000	0.07390	0.59967	0.15674	
gene_3446	1.00000	0.55523	0.81818	1.00000	0.59720	0.76066	1.00000	0.31248	
gene_3447	0.75472	1.00000	0.75000	0.44877	0.27552	0.03911	1.00000	0.56556	
gene_3448	0.75472	1.00000	1.00000	0.81967	0.23438	0.07519	0.59967	0.57091	
gene_3449	1.00000	0.23282	0.81818	1.00000	0.66675	0.96519	1.00000	0.88493	
gene_3450	0.41522	1.00000	0.58537	0.55351	0.45016	0.00861	0.75676	0.60732	
gene_3451	0.69767	1.00000	0.81818	0.81967	0.19083	0.14714	0.29587	0.42076	
gene_3452	1.00000	0.00519	1.00000	0.90090	1.00000	0.16310	0.39266	0.53386	
gene_3453	0.75472	1.00000	0.81818	0.58939	0.46083	0.18787	0.64085	0.15965	
gene_3454	0.94777	1.00000	0.90000	1.00000	0.17191	0.19853	0.90323	0.25996	
gene_3455	0.69767	0.40277	1.00000	0.81967	1.00000	0.62547	0.88136	0.05423	
gene_3456	0.52737	1.00000	0.67290	0.90090	0.48709	0.14429	0.55573	0.41412	
gene_3457	0.90226	0.13591	0.67290	0.75188	0.15531	1.00000	0.68809	0.47625	
gene_3458	0.75472	1.00000	0.90000	0.75188	0.35298	0.11172	0.27018	0.22445	
gene_3459	0.34828	1.00000	1.00000	0.81967	0.19923	0.32951	0.70000	0.07606	
gene_3460	0.82192	1.00000	0.90000	0.90090	0.51308	0.03694	0.74286	0.23933	
gene_3461	0.68358	1.00000	0.90000	0.81967	0.10070	0.03776	0.75676	0.50552	
gene_3462	0.82192	0.48340	1.00000	1.00000	1.00000	0.69957	0.88136	0.53386	
gene_3463	1.00000	0.18029	0.90000	0.93413	1.00000	0.12352	0.55573	0.56556	
gene_3464	0.68358	0.01386	1.00000	0.44877	0.29262	0.08422	0.49727	1.00000	
gene_3465	1.00000	0.19033	0.69231	0.81967	0.28470	1.00000	0.59967	0.23838	
gene_3466	0.39580	1.00000	0.62609	1.00000	0.13978	0.01057	0.56347	0.44344	
gene_3467	0.90226	0.08659	0.81818	0.81967	0.20165	1.00000	0.64085	0.27372	
gene_3468	1.00000	0.14524	0.81818	1.00000	0.50740	0.58974	1.00000	0.44344	
gene_3469	1.00000	0.00415	1.00000	0.87640	0.33037	0.03708	1.00000	0.42371	
gene_3470	0.51928	0.17371	1.00000	0.81967	1.00000	0.33179	0.75676	0.50552	
gene_3471	1.00000	0.00491	0.90000	0.90090	1.00000	0.84635	0.75676	0.22092	
gene_3472	0.75472	1.00000	0.90000	0.73171	0.26059	0.07061	0.64085	0.40296	
gene_3473	0.51928	0.01425	1.00000	0.75188	1.00000	1.00000	0.82353	0.25199	
gene_3474	0.63645	1.00000	0.67290	0.75188	0.07213	0.06220	0.13727	0.18843	
gene_3475	0.43478	0.17148	1.00000	0.47207	1.00000	0.84635	0.93694	0.70423	
gene_3476	1.00000	1.00000	1.00000	1.00000	0.41824	0.09071	1.00000	0.43295	
gene_3477	1.00000	0.71462	1.00000	0.51195	1.00000	0.48200	0.55573	0.48004	
gene_3478	1.00000	1.00000	1.00000	1.00000	0.38740	0.13088	0.93694	0.45357	
gene_3479	0.93578	1.00000	0.39375	0.47207	1.00000	0.06077	0.27823	0.35546	
gene_3480	0.75472	1.00000	0.90000	0.75188	0.57438	0.10103	0.70000	0.41412	
gene_3481	1.00000	0.03345	0.67290	0.90090	0.23090	0.19862	1.00000	0.29661	
gene_3482	1.00000	0.96622	1.00000	1.00000	0.07728	0.52933	1.00000	0.95825	
gene_3483	0.82192	0.12849	0.90000	1.00000	0.24640	1.00000	0.70000	0.57091	
gene_3484	1.00000	0.96938	1.00000	1.00000	0.19716	0.45971	0.90323	0.70423	
gene_3485	0.82192	0.33541	1.00000	0.81967	1.00000	0.91169	1.00000	0.33499	
gene_3486	1.00000	0.86179	0.75000	1.00000	0.27197	1.00000	0.93694	0.88493	
gene_3487	1.00000	0.13731	0.90000	0.81967	0.18010	0.64573	1.00000	1.00000	
gene_3488	1.00000	1.00000	1.00000	1.00000	0.34669	0.06798	0.71074	0.93895	
gene_3489	0.90226	0.01922	0.75000	1.00000	1.00000	0.04874	0.75676	0.45701	
gene_3490	1.00000	0.00416	1.00000	0.44877	0.26358	0.15040	1.00000	0.39427	
gene_3491	1.00000	1.00000	1.00000	0.90090	0.53752	0.56437	0.47211	0.53386	
gene_3492	1.00000	0.02038	0.75000	1.00000	0.30667	0.06894	0.64085	0.40296	
gene_3493	0.69767	0.02011	1.00000	0.81967	1.00000	0.11230	0.82353	0.39687	
gene_3494	0.68358	0.04230	1.00000	0.57692	1.00000	0.05782	0.44444	0.70423	
gene_3495	0.90226	1.00000	0.90000	0.75188	0.35298	0.12076	0.68809	0.26261	
gene_3496	0.93578	0.14304	0.90000	1.00000	0.79624	0.92451	0.64085	1.00000	
gene_3497	0.75472	1.00000	0.72727	0.90090	0.24409	0.14495	0.47150	0.30150	
gene_3498	0.93578	0.03151	0.93300	1.00000	0.61087	1.00000	0.88136	1.00000	
gene_3499	1.00000	1.00000	1.00000	0.49793	0.79624	0.05735	0.47150	0.64869	
gene_3500	1.00000	0.02730	1.00000	1.00000	0.40943	0.15506	1.00000	0.45701	
gene_3501	1.00000	0.01250	0.67290	1.00000	1.00000	0.07100	0.75676	0.60732	
gene_3502	1.00000	0.31597	0.94419	0.93413	1.00000	0.60026	0.64085	0.56556	
gene_3503	0.82192	1.00000	0.90000	0.90090	0.31808	0.24858	0.47211	0.40296	
gene_3504	0.68358	0.03553	0.67290	0.90090	0.40943	0.09045	1.00000	0.61350	
gene_3505	0.90226	0.66853	0.67290	0.73171	1.00000	0.11045	1.00000	1.00000	
gene_3506	1.00000	1.00000	0.90000	0.93413	0.37730	0.38950	0.49659	0.70423	
gene_3507	0.75472	1.00000	0.81818	0.90090	0.16460	0.07094	0.42874	0.15420	
gene_3508	0.49162	1.00000	0.72727	0.90090	0.40943	0.14271	0.68809	0.25884	
gene_3509	0.68358	0.03224	0.75000	0.36474	0.16830	1.00000	0.74286	0.40296	
gene_3510	0.55023	1.00000	1.00000	0.75188	0.09605	0.03717	0.59967	0.16825	
gene_3511	1.00000	0.21563	0.72727	1.00000	0.76220	0.22719	0.82353	0.50552	
gene_3512	0.63645	0.00846	0.90000	1.00000	0.42764	1.00000	1.00000	0.93895	
gene_3513	0.39735	1.00000	0.62609	0.47207	0.25971	0.38252	0.68809	0.57091	
gene_3514	1.00000	0.96171	0.62609	0.90090	0.21538	1.00000	0.52450	0.42076	
gene_3515	0.63645	1.00000	1.00000	0.81967	0.19272	0.11347	0.37333	0.30615	
gene_3516	0.59540	0.91705	0.90000	0.93413	0.37546	0.42295	1.00000	0.35546	
gene_3517	0.73826	0.02440	0.75000	1.00000	0.36135	0.60026	1.00000	1.00000	
gene_3518	0.43478	1.00000	0.75000	0.69444	0.26358	0.07212	0.64085	0.60732	
gene_3519	0.82192	0.12614	0.43941	1.00000	0.57438	1.00000	1.00000	0.93895	
gene_3520	0.26246	1.00000	0.75000	0.90090	0.57438	0.16902	0.64085	0.60732	
gene_3521	0.59540	0.21593	0.48696	0.93413	0.21538	0.17201	1.00000	1.00000	
gene_3522	1.00000	0.03434	0.67290	0.90090	1.00000	0.46633	0.90323	0.65574	
gene_3523	0.90226	0.04165	0.81818	1.00000	1.00000	0.11643	0.68809	0.45701	
gene_3524	1.00000	0.03992	0.93300	1.00000	0.69356	1.00000	0.59091	0.75099	
gene_3525	0.73826	0.02802	1.00000	0.90090	1.00000	0.16055	0.90323	0.50979	
gene_3526	0.90226	0.00788	0.46196	0.58939	1.00000	0.13966	0.59091	0.38660	
gene_3527	1.00000	1.00000	0.90000	1.00000	0.29262	0.06945	0.93694	0.76046	
gene_3528	1.00000	0.03720	0.93300	1.00000	1.00000	0.84635	0.74286	0.76046	
gene_3529	0.75472	0.00986	0.90000	1.00000	0.41597	0.04490	1.00000	0.60732	
gene_3530	0.55023	0.19089	1.00000	1.00000	0.62093	1.00000	0.75676	0.32361	
gene_3531	1.00000	0.12837	1.00000	1.00000	1.00000	0.19157	0.75676	0.43295	
gene_3532	0.90226	0.00229	1.00000	0.90090	1.00000	0.15008	0.56347	0.31798	
gene_3533	0.75472	0.12643	1.00000	0.49793	0.93987	1.00000	0.82353	0.27410	
gene_3534	0.82192	1.00000	0.90000	0.81967	0.26059	0.05718	0.59967	0.26607	
gene_3535	1.00000	0.07136	0.81818	0.90090	0.21009	1.00000	1.00000	0.40296	
gene_3536	0.90226	0.41289	0.90000	0.81967	0.13032	0.07451	0.44938	1.00000	
gene_3537	1.00000	1.00000	1.00000	0.57692	0.29719	0.36659	1.00000	0.93895	
gene_3538	0.55023	1.00000	1.00000	0.75188	0.39271	0.07158	0.56347	0.21481	
gene_3539	0.90226	0.01437	1.00000	1.00000	0.32896	1.00000	0.90323	0.48004	
gene_3540	0.82192	0.04931	0.81818	0.75188	0.50968	1.00000	0.52450	0.26607	
gene_3541	0.55023	1.00000	1.00000	0.63025	1.00000	0.16720	0.42424	0.53386	
gene_3542	1.00000	1.00000	0.81818	0.81967	1.00000	0.44218	1.00000	0.53386	
gene_3543	1.00000	0.96622	1.00000	0.73171	0.16682	1.00000	0.82353	0.57091	
